,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319
0,-0.265023753,-0.265023752,-0.265023749,-0.265023745,-0.26502374,-0.265023733,-0.265023724,-0.265023714,-0.265023703,-0.265023689,-0.265023674,-0.265023533,-0.265023265,-0.265022868,-0.265022341,-0.26502168,-0.265020881,-0.26501994,-0.265018853,-0.265017611,-0.265016209,-0.265014639,-0.265012891,-0.265010955,-0.26500882,-0.265006474,-0.265003904,-0.265001093,-0.264998027,-0.264994686,-0.264991051,-0.264987101,-0.264982812,-0.264978158,-0.264973112,-0.264967644,-0.26496172,-0.264955304,-0.264948358,-0.264940839,-0.264932701,-0.264923893,-0.264914363,-0.264904049,-0.264892889,-0.264880812,-0.264867744,-0.264853601,-0.264838295,-0.264821729,-0.264803798,-0.264784388,-0.264763375,-0.264740625,-0.264715992,-0.264689318,-0.26466043,-0.264629142,-0.264595253,-0.264558542,-0.264518771,-0.26447568,-0.264428989,-0.264378393,-0.26432356,-0.264264132,-0.264199718,-0.264129895,-0.264054204,-0.263972146,-0.26388318,-0.263786718,-0.263682124,-0.263568705,-0.263445712,-0.263312329,-0.263167673,-0.263010785,-0.262840626,-0.262656067,-0.262455884,-0.262238749,-0.262003223,-0.261747746,-0.261470622,-0.261170018,-0.260843945,-0.260490245,-0.260106583,-0.259690426,-0.259239034,-0.258749436,-0.258218417,-0.257642498,-0.257017912,-0.256340587,-0.259606117,-0.258809743,-0.257946319,-0.257010292,-0.284595664,-0.283495971,-0.282304238,-0.281047975,-0.28231749,-0.280902439,-0.275391877,-0.27402495,-0.273378102,-0.272227146,-0.242547808,-0.241538864,-0.240579873,-0.239653666,-0.236145639,-0.235248381,-0.234350934,-0.233443721,-0.231918191,-0.230966541,-0.229981554,-0.228956384,-0.227884392,-0.226759,-0.226373578,-0.225121336,-0.223795245,-0.222387951,-0.22129171,-0.219698324,-0.217999077,-0.216191614,-0.216265786,-0.21427694,-0.211411988,-0.209260651,-0.259608606,-0.257241157,-0.254343845,-0.25171949,-0.248152969,-0.245228855,-0.240131317,-0.23729477,-0.230485217,-0.228068337,-0.173210511,-0.171075494,-0.138439985,-0.136486539,-0.135402479,-0.133579068,-0.076610878,-0.074895329,-0.077431862,-0.075821597,-0.073666994,-0.07217176,-0.10134084,-0.09998056,-0.098498376,-0.097303194,-0.15140582,-0.15042185,-0.150364327,-0.14964505,-0.149674167,-0.149259847,-0.204608006,-0.204522166,-0.204803628,-0.205051355,-0.236061901,-0.236629446,-0.236545933,-0.237401307,-0.242783856,-0.243880629,-0.189477929,-0.190760093,-0.192717004,-0.194141295,-0.165028028,-0.16657452,-0.115180771,-0.116849518,-0.114185233,-0.115993956,-0.115883391,-0.117795049,-0.11913761,-0.121122591,-0.122765027,-0.124884344,-0.180105488,-0.182465178,-0.184197967,-0.186938902,-0.191922493,-0.194716065,-0.197335421,-0.199795511,-0.202510447,-0.204675802,-0.206703588,-0.208605106,-0.211191001,-0.212867785,-0.214444781,-0.215930718,-0.217333772,-0.218654458,-0.219299739,-0.220476172,-0.221589959,-0.222647013,-0.221053023,-0.222013519,-0.222933965,-0.223819848,-0.196076796,-0.196910713,-0.198327946,-0.19913549,-0.195941151,-0.196753816,-0.200183809,-0.201037966,-0.201930351,-0.202877643,-0.232499846,-0.233597834,-0.234795544,-0.236116895,-0.241585253,-0.242961757,-0.244257061,-0.245481246,-0.246643766,-0.247716995,-0.248707681,-0.24962209,-0.250466027,-0.251244871,-0.251963604,-0.252626838,-0.253238838,-0.253803552,-0.254324625,-0.25480543,-0.255249082,-0.255658458,-0.256036215,-0.256384806,-0.256706495,-0.257003374,-0.25727737,-0.257530262,-0.257763692,-0.257979174,-0.258178104,-0.25836177,-0.25853136,-0.258687968,-0.258832604,-0.258966198,-0.259089609,-0.259203627,-0.259308982,-0.259406346,-0.259496337,-0.259579528,-0.259656444,-0.25972757,-0.259793354,-0.259854208,-0.259910511,-0.259962614,-0.260010839,-0.260055485,-0.260096825,-0.260135111,-0.260170578,-0.260203439,-0.260233892,-0.26026212,-0.260288293,-0.260312563,-0.260335075,-0.26035596,-0.26037534,-0.260393326,-0.260410024,-0.260425526,-0.260439922,-0.260453291,-0.26046571,-0.260477247,-0.260487964,-0.260497922,-0.260507173,-0.260515767,-0.26052375,-0.260531165,-0.260538049,-0.26054444,-0.260550369,-0.260555868,-0.260560963,-0.260565682,-0.260570046,-0.260574078,-0.260577797,-0.260581222,-0.26058437,-0.260587254,-0.26058989,-0.260592288,-0.260594462,-0.260594463
1,-0.264835063,-0.264835062,-0.264835059,-0.264835055,-0.26483505,-0.264835043,-0.264835034,-0.264835024,-0.264835013,-0.264834999,-0.264834984,-0.264834816,-0.264834496,-0.26483402,-0.264833387,-0.264832592,-0.26483163,-0.264830496,-0.264829184,-0.264827686,-0.264825992,-0.264824093,-0.264821978,-0.264819634,-0.264817046,-0.264814201,-0.26481108,-0.264807665,-0.264803936,-0.264799869,-0.26479544,-0.264790622,-0.264785387,-0.2647797,-0.26477353,-0.264766835,-0.264759576,-0.264751708,-0.264743182,-0.264733943,-0.264723935,-0.264713095,-0.264701354,-0.264688639,-0.264674869,-0.264659955,-0.264643804,-0.264626312,-0.264607367,-0.264586849,-0.264564623,-0.264540549,-0.264514469,-0.264486215,-0.264455603,-0.264422435,-0.264386495,-0.264347548,-0.26430534,-0.264259594,-0.26421001,-0.264156262,-0.264097999,-0.264034835,-0.263966355,-0.263892106,-0.263811598,-0.2637243,-0.263629633,-0.26352697,-0.263415631,-0.263294879,-0.263163912,-0.26302186,-0.262867781,-0.262700653,-0.262519365,-0.262322713,-0.262109392,-0.261877987,-0.261626961,-0.26135465,-0.26105925,-0.260738805,-0.260391195,-0.260014122,-0.259605098,-0.259161429,-0.258680196,-0.258158238,-0.257592138,-0.256978195,-0.256312409,-0.255590453,-0.254807653,-0.253958959,-0.280838918,-0.279841649,-0.278760807,-0.277589553,-0.281320527,-0.279945805,-0.278456871,-0.277086993,-0.278615219,-0.277419587,-0.248477736,-0.247411334,-0.246599926,-0.245625894,-0.239673884,-0.238754535,-0.237855452,-0.2369658,-0.233275967,-0.232379038,-0.231467332,-0.230533922,-0.2293724,-0.228376704,-0.227340982,-0.226259468,-0.225126367,-0.223935763,-0.223481542,-0.222157316,-0.22075636,-0.219271558,-0.218695343,-0.217019645,-0.215235847,-0.213341635,-0.212726919,-0.210647092,-0.207689105,-0.205447864,-0.25490895,-0.252457577,-0.248879219,-0.246171477,-0.242519464,-0.239508075,-0.234921864,-0.231995684,-0.200495968,-0.197988832,-0.143841124,-0.141617116,-0.133094057,-0.131055115,-0.129888287,-0.127985591,-0.071542455,-0.069757268,-0.096830581,-0.095164811,-0.093363363,-0.091830472,-0.096771131,-0.095391155,-0.094097274,-0.092897447,-0.146401367,-0.145423399,-0.145375315,-0.144667672,-0.144309459,-0.143907815,-0.198667811,-0.198592342,-0.198682325,-0.198936596,-0.205751845,-0.20632265,-0.20624159,-0.207099457,-0.236885555,-0.237988069,-0.184194499,-0.185490369,-0.187066672,-0.188517006,-0.183637207,-0.185225175,-0.134680952,-0.136406853,-0.109406513,-0.111284797,-0.111848412,-0.113838005,-0.115661508,-0.117729776,-0.118857244,-0.12106279,-0.17557085,-0.178017668,-0.179837362,-0.182664566,-0.187133383,-0.190010722,-0.192712017,-0.195251914,-0.198644309,-0.20089,-0.203001088,-0.204988988,-0.207664473,-0.209428897,-0.211091566,-0.212661185,-0.214145886,-0.215546122,-0.216668751,-0.217920191,-0.219106461,-0.220233236,-0.218505893,-0.219529562,-0.220509191,-0.221449608,-0.217355597,-0.218231991,-0.219283769,-0.220116193,-0.193134924,-0.193946201,-0.197557065,-0.198373842,-0.199205595,-0.200062655,-0.205956961,-0.20687751,-0.207839259,-0.208859464,-0.237758263,-0.238913787,-0.24014815,-0.24148313,-0.242939548,-0.244284703,-0.245526881,-0.24667379,-0.247732596,-0.248709951,-0.249612028,-0.250444552,-0.251212828,-0.25192177,-0.252575927,-0.253179509,-0.253736409,-0.254250227,-0.254724292,-0.255161678,-0.255565226,-0.255937559,-0.2562811,-0.256598085,-0.256890577,-0.257160481,-0.257409555,-0.257639418,-0.257851567,-0.258047381,-0.258228132,-0.258394991,-0.258549042,-0.258691281,-0.258822626,-0.258943926,-0.259055962,-0.259159452,-0.259255063,-0.259343403,-0.259425039,-0.25950049,-0.259570233,-0.259634712,-0.259694332,-0.259749469,-0.259800469,-0.259847649,-0.259891304,-0.259931704,-0.259969098,-0.260003716,-0.260035771,-0.260065456,-0.260092953,-0.260118426,-0.26014203,-0.260163905,-0.26018418,-0.260202976,-0.260220403,-0.260236561,-0.260251547,-0.260265444,-0.260278334,-0.26029029,-0.260301378,-0.260311662,-0.260321198,-0.26033004,-0.260338236,-0.260345831,-0.260352865,-0.260359378,-0.260365403,-0.260370974,-0.260376117,-0.260380862,-0.260385233,-0.260389252,-0.260392939,-0.260396314,-0.260399394,-0.260402194,-0.260404727,-0.260404728
2,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.436453587,-0.43645242,-0.436450082,-0.436446568,-0.436441869,-0.436435973,-0.436428866,-0.436420528,-0.436410941,-0.436400078,-0.436387913,-0.436374416,-0.436359552,-0.436343283,-0.43632557,-0.436306367,-0.436285627,-0.436263297,-0.436239321,-0.43621364,-0.436186188,-0.436156897,-0.436125693,-0.4360925,-0.436057233,-0.436019804,-0.43598012,-0.435938083,-0.435893587,-0.435846521,-0.435796769,-0.435744206,-0.435688703,-0.435630122,-0.435568316,-0.435503135,-0.435434416,-0.435361989,-0.435285677,-0.43520529,-0.435120633,-0.435031495,-0.43493766,-0.434838898,-0.434734966,-0.434625611,-0.434510568,-0.434389556,-0.434262282,-0.434128438,-0.4339877,-0.433839729,-0.433684169,-0.433520648,-0.433348773,-0.433168134,-0.432978303,-0.432778827,-0.432569235,-0.432349034,-0.432117705,-0.431874707,-0.431619474,-0.43135141,-0.431069897,-0.430774285,-0.430463897,-0.430138023,-0.429795923,-0.429436824,-0.429059919,-0.428664365,-0.428249284,-0.427813759,-0.427356837,-0.426877521,-0.426374777,-0.425847528,-0.425294651,-0.424714984,-0.424107314,-0.423470387,-0.422802898,-0.422103497,-0.421370785,-0.420603313,-0.419799583,-0.418958049,-0.418077113,-0.417155129,-0.416190401,-0.415181185,-0.414125688,-0.413022072,-0.412068453,-0.410862901,-0.409603447,-0.408288084,-0.407114766,-0.405681413,-0.404185921,-0.402626327,-0.40100048,-0.39930621,-0.397341338,-0.395503858,-0.400191589,-0.398202357,-0.395934,-0.393784383,-0.416151393,-0.413832955,-0.411427035,-0.408937851,-0.423763524,-0.421102233,-0.411752225,-0.408935611,-0.428050982,-0.425097005,-0.397472424,-0.394393825,-0.407860265,-0.404670887,-0.384024917,-0.380744611,-0.383829495,-0.380479162,-0.35509327,-0.351689336,-0.344867239,-0.341426915,-0.321368353,-0.317904813,-0.300436439,-0.29696342,-0.287085982,-0.283604422,-0.256919024,-0.253430092,-0.253337944,-0.249842876,-0.215945214,-0.212445285,-0.222943412,-0.219439799,-0.201734661,-0.198228112,-0.217920169,-0.214410561,-0.204099076,-0.200585391,-0.227469111,-0.223949537,-0.223826258,-0.220298907,-0.230967207,-0.227430869,-0.260289849,-0.256744227,-0.259994207,-0.256440051,-0.276082171,-0.272521042,-0.265557167,-0.261991087,-0.279223278,-0.27565416,-0.235684072,-0.23211362,-0.242742969,-0.239172222,-0.21240144,-0.20883087,-0.192860636,-0.189290968,-0.164922223,-0.161355106,-0.14119037,-0.137629043,-0.119872472,-0.116322522,-0.090781458,-0.087252195,-0.096138464,-0.092644982,-0.07177717,-0.068341194,-0.081544106,-0.078195248,-0.050299175,-0.047061364,-0.065888366,-0.0627892,-0.053167296,-0.050227011,-0.064773718,-0.062015848,-0.059354182,-0.056790504,-0.078927699,-0.076570505,-0.07411867,-0.071972529,-0.076532932,-0.074601013,-0.07257162,-0.070840065,-0.069202063,-0.067653611,-0.06618937,-0.064804369,-0.063693975,-0.062453872,-0.061280034,-0.060168704,-0.059316373,-0.058319756,-0.05737574,-0.056481408,-0.055634025,-0.054831017,-0.05406993,-0.053348456,-0.052664425,-0.0520158,-0.051400658,-0.050817194,-0.050263705,-0.049738587,-0.049240328,-0.048767501,-0.048318761,-0.04789284,-0.047488537,-0.047104723,-0.046740326,-0.046394337,-0.046065801,-0.045753815,-0.045457525,-0.045176123,-0.044908844,-0.044654965,-0.044413802,-0.044184705,-0.04396706,-0.043760287,-0.043563833,-0.043377177,-0.043199823,-0.043031303,-0.042871171,-0.042719007,-0.04257441,-0.042437002,-0.042306422,-0.04218233,-0.042064402,-0.04195233,-0.041845824,-0.041744607,-0.041648417,-0.041557005,-0.041470134,-0.04138758,-0.041309131,-0.041234583,-0.041163746,-0.041096438,-0.041032484,-0.040971722,-0.040913996,-0.040859157,-0.040807066,-0.040757589,-0.040710599,-0.040665977,-0.040623608,-0.040583386,-0.040545206,-0.040508972,-0.040474592,-0.040441977,-0.040411046,-0.040381719,-0.040353923,-0.040327584,-0.040302639,-0.040279023,-0.040256675,-0.04023554,-0.040215564,-0.040196695,-0.040178887,-0.040162094,-0.040146273,-0.040131385,-0.040117392,-0.040104258,-0.04009195,-0.040080437,-0.04006969,-0.040059682,-0.040050386,-0.04004178,-0.040033843,-0.040026553,-0.040019892,-0.040019892
3,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436373597,-0.436372236,-0.43636951,-0.436365414,-0.436359936,-0.436353063,-0.436344778,-0.436335059,-0.436323883,-0.436311221,-0.436297043,-0.436281311,-0.436263988,-0.43624503,-0.436224389,-0.436202013,-0.436177848,-0.436151832,-0.4361239,-0.436093984,-0.436062009,-0.436027894,-0.435991555,-0.435952901,-0.435911838,-0.435868261,-0.435822064,-0.435773132,-0.435721344,-0.435666571,-0.435608678,-0.435547522,-0.435482953,-0.43541481,-0.435342927,-0.435267127,-0.435187222,-0.435103019,-0.43501431,-0.434920879,-0.434822498,-0.434718926,-0.434609912,-0.43449519,-0.434374484,-0.434247501,-0.434113933,-0.43397346,-0.433825744,-0.43367043,-0.433507146,-0.433335504,-0.433155094,-0.432965489,-0.432766238,-0.432556874,-0.432336901,-0.432105807,-0.43186305,-0.431608066,-0.431340263,-0.431059024,-0.430763703,-0.430453623,-0.430128079,-0.429786333,-0.429427616,-0.429051122,-0.428656014,-0.428241417,-0.427806418,-0.427350067,-0.426871374,-0.426369309,-0.4258428,-0.425290731,-0.424711944,-0.424105235,-0.423469355,-0.422803008,-0.422104853,-0.421373498,-0.420607504,-0.419805385,-0.418965603,-0.418086574,-0.417166663,-0.416204188,-0.415197419,-0.414144578,-0.413043844,-0.411893347,-0.410691179,-0.409435389,-0.411323987,-0.409954949,-0.408526219,-0.407035713,-0.414081319,-0.412460909,-0.410772336,-0.40901621,-0.440190389,-0.438292729,-0.433121098,-0.431081045,-0.438770533,-0.436587563,-0.425730171,-0.423426711,-0.422075565,-0.419675181,-0.384224067,-0.381730203,-0.386392366,-0.383809428,-0.371380345,-0.368705173,-0.382983033,-0.380213114,-0.376394666,-0.373534234,-0.381431226,-0.378485093,-0.368295328,-0.365282854,-0.364047371,-0.360988618,-0.340906365,-0.337812225,-0.322906122,-0.319788029,-0.305857969,-0.302722215,-0.250780906,-0.247634229,-0.242682401,-0.239525679,-0.215764338,-0.212598676,-0.221229003,-0.21805551,-0.208878517,-0.205698336,-0.25131528,-0.248129174,-0.241140182,-0.237948322,-0.255353486,-0.252155263,-0.282953314,-0.27974721,-0.282536488,-0.279320648,-0.287899285,-0.284672084,-0.285238852,-0.2819995,-0.288754115,-0.285502918,-0.248246258,-0.244985,-0.262319679,-0.259050876,-0.243979187,-0.240705326,-0.255629799,-0.25235303,-0.239075338,-0.235797028,-0.2365182,-0.233238852,-0.209358908,-0.20607843,-0.196997305,-0.193715469,-0.172232926,-0.168949945,-0.154666813,-0.151384016,-0.14410226,-0.140822539,-0.117146128,-0.113874679,-0.116410316,-0.113155731,-0.102714077,-0.099489024,-0.107284864,-0.104107219,-0.099959677,-0.096846487,-0.114172677,-0.111144987,-0.098366379,-0.095440268,-0.099770517,-0.096963208,-0.061217031,-0.058531161,-0.05690527,-0.054339752,-0.043233339,-0.0407855,-0.048196555,-0.045867804,-0.040401155,-0.038199494,-0.069066859,-0.067008476,-0.065027713,-0.063128442,-0.06991498,-0.068191146,-0.066553531,-0.064999159,-0.066725463,-0.065329923,-0.064008532,-0.062757597,-0.061573705,-0.060453549,-0.059393441,-0.058389927,-0.057439774,-0.056539953,-0.055687626,-0.054880131,-0.054114969,-0.053389793,-0.052702399,-0.052050717,-0.051432797,-0.050846806,-0.050291018,-0.049763809,-0.049263647,-0.04878909,-0.048338775,-0.047911421,-0.047505816,-0.047120816,-0.046755343,-0.046408376,-0.046078952,-0.04576616,-0.04546914,-0.045187078,-0.044919203,-0.044664787,-0.044423141,-0.044193612,-0.043975583,-0.043768468,-0.043571713,-0.043384793,-0.043207212,-0.043038498,-0.042878204,-0.042725907,-0.042581206,-0.04244372,-0.042313089,-0.04218897,-0.04207104,-0.04195899,-0.041852528,-0.041751379,-0.041655277,-0.041563976,-0.041477238,-0.041394839,-0.041316567,-0.041242218,-0.041171602,-0.041104537,-0.04104085,-0.040980377,-0.040922965,-0.040868464,-0.040816736,-0.040767648,-0.040721075,-0.040676897,-0.040635001,-0.040595282,-0.040557636,-0.040521969,-0.040488189,-0.04045621,-0.040425952,-0.040397336,-0.04037029,-0.040344745,-0.040320637,-0.040297903,-0.040276487,-0.040256334,-0.040237392,-0.040219615,-0.040202955,-0.040187372,-0.040172827,-0.040159281,-0.0401467,-0.040135054,-0.040124311,-0.040114446,-0.040105432,-0.040105432
4,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336496093,-0.336495025,-0.336492888,-0.336489675,-0.336485378,-0.336479986,-0.336473485,-0.336465861,-0.336457091,-0.336447156,-0.336436029,-0.336423683,-0.336410085,-0.336395201,-0.336378995,-0.336361424,-0.336342445,-0.336322009,-0.336300065,-0.336276558,-0.336251427,-0.336224611,-0.33619604,-0.336165644,-0.336133345,-0.336099063,-0.336062711,-0.336024199,-0.335983429,-0.335940299,-0.335894702,-0.335846522,-0.335795641,-0.33574193,-0.335685257,-0.335625479,-0.335562449,-0.335496009,-0.335425995,-0.335352232,-0.335274539,-0.335192725,-0.335106585,-0.335015909,-0.334920474,-0.334820045,-0.334714376,-0.334603208,-0.334486271,-0.334363278,-0.334233931,-0.334097917,-0.333954904,-0.33380455,-0.333646489,-0.333480344,-0.333305716,-0.333122187,-0.332929319,-0.332726654,-0.332513714,-0.332289993,-0.332054967,-0.331808084,-0.331548768,-0.331276416,-0.330990397,-0.330690051,-0.33037469,-0.330043593,-0.329696008,-0.329331148,-0.328948196,-0.328546294,-0.328124551,-0.327682037,-0.327217782,-0.326730777,-0.326219972,-0.325684273,-0.325122543,-0.324533601,-0.32391622,-0.323269126,-0.322591,-0.321880472,-0.321136125,-0.320356493,-0.31954006,-0.31868526,-0.317790479,-0.31685405,-0.315874262,-0.314849351,-0.313977508,-0.312856877,-0.311685557,-0.310461605,-0.309783036,-0.308447828,-0.307053924,-0.305599408,-0.320882164,-0.319300052,-0.317450914,-0.315733109,-0.372544461,-0.370682791,-0.368145923,-0.366146864,-0.387283551,-0.385153955,-0.366156088,-0.363957014,-0.362155325,-0.359949714,-0.282538994,-0.28032902,-0.277919051,-0.275708537,-0.266897077,-0.264684822,-0.251871586,-0.249657253,-0.247041757,-0.244825286,-0.240207834,-0.237989412,-0.235570039,-0.233349749,-0.230128575,-0.227906556,-0.236283732,-0.234060018,-0.215435458,-0.213210095,-0.213383976,-0.211157115,-0.160929557,-0.158701345,-0.157472523,-0.155243118,-0.132213175,-0.129982737,-0.144551848,-0.142320326,-0.15068821,-0.14845554,-0.210822351,-0.208587781,-0.210151863,-0.207914635,-0.209876137,-0.207636371,-0.206395385,-0.204153224,-0.191309929,-0.189065638,-0.207220358,-0.204974086,-0.198926814,-0.19667857,-0.242429364,-0.240179225,-0.236928197,-0.234676349,-0.245423748,-0.243170466,-0.237116582,-0.234862201,-0.232607401,-0.230352258,-0.163496842,-0.161241627,-0.161786638,-0.159531901,-0.144277439,-0.142023358,-0.139769679,-0.137516425,-0.135263628,-0.133011322,-0.130559556,-0.128308386,-0.123257887,-0.121008182,-0.118359409,-0.116111755,-0.113865464,-0.111620841,-0.086178272,-0.083938235,-0.081901328,-0.079668298,-0.018840074,-0.016617815,-0.014802975,-0.012597327,0.006396865,0.008576744,0.004138685,0.006278158,0.008989558,0.011065908,-0.062101525,-0.06012248,-0.058007411,-0.056167381,-0.071213955,-0.069547598,-0.067965801,-0.066466451,-0.065647769,-0.064305368,-0.063034902,-0.061832319,-0.06089384,-0.059815821,-0.058794859,-0.057827765,-0.056911552,-0.056043379,-0.055220581,-0.054440656,-0.053701253,-0.053000158,-0.052335292,-0.051704695,-0.051106521,-0.050539035,-0.050000595,-0.04948966,-0.049004771,-0.048544554,-0.048107711,-0.047693018,-0.047299315,-0.046925511,-0.046570572,-0.04623352,-0.045913431,-0.045609432,-0.045320696,-0.04504644,-0.044785924,-0.044538446,-0.044303342,-0.044079984,-0.043867776,-0.043666152,-0.043474578,-0.043292547,-0.043119579,-0.042955217,-0.042799031,-0.042650609,-0.042509562,-0.042375524,-0.042248144,-0.042127091,-0.042012049,-0.041902719,-0.041798819,-0.041700079,-0.041606245,-0.041517074,-0.041432335,-0.041351812,-0.041275295,-0.041202589,-0.041133508,-0.041067873,-0.041005517,-0.04094628,-0.04089001,-0.040836563,-0.040785803,-0.0407376,-0.040691832,-0.040648381,-0.040607136,-0.040567994,-0.040530853,-0.04049562,-0.040462205,-0.040430522,-0.040400492,-0.040372039,-0.040345089,-0.040319575,-0.040295431,-0.040272598,-0.040251015,-0.04023063,-0.04021139,-0.040193246,-0.040176154,-0.040160068,-0.040144949,-0.040130759,-0.04011746,-0.040105021,-0.040093409,-0.040082595,-0.040072551,-0.040063253,-0.040054676,-0.040046799,-0.040039603,-0.040039603
