applied bias,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,DOPING PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,FLAT BAND PROFILE,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile,potential profile
0,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+23,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,1E+25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
